classifier_species,test_file_name,species,present,probability_present
woodhouses_toad,bullfrog-neg-t-11113588_486.wav,bullfrog,0,0.008265912532806396
woodhouses_toad,bullfrog-neg-t-11113588_487.wav,bullfrog,0,0.018650589510798454
woodhouses_toad,bullfrog-neg-t-11113588_488.wav,bullfrog,0,0.021149668842554092
woodhouses_toad,bullfrog-neg-t-11113588_489.wav,bullfrog,0,0.01536579616367817
woodhouses_toad,bullfrog-neg-t-11113588_49.wav,bullfrog,0,0.010159304365515709
woodhouses_toad,bullfrog-neg-t-11113588_490.wav,bullfrog,0,0.014638873748481274
woodhouses_toad,bullfrog-neg-t-11113588_491.wav,bullfrog,0,0.011537205427885056
woodhouses_toad,bullfrog-neg-t-11113588_492.wav,bullfrog,0,0.019960427656769753
woodhouses_toad,bullfrog-neg-t-11113588_493.wav,bullfrog,0,0.24690768122673035
woodhouses_toad,bullfrog-neg-t-11113588_494.wav,bullfrog,0,0.01349025871604681
woodhouses_toad,bullfrog-neg-t-11113588_495.wav,bullfrog,0,0.018754424527287483
woodhouses_toad,bullfrog-neg-t-11113588_496.wav,bullfrog,0,0.010316908359527588
woodhouses_toad,bullfrog-neg-t-11113588_497.wav,bullfrog,0,0.014799806289374828
woodhouses_toad,bullfrog-neg-t-11113588_498.wav,bullfrog,0,0.014599005691707134
woodhouses_toad,bullfrog-neg-t-11113588_499.wav,bullfrog,0,0.013720990158617496
woodhouses_toad,bullfrog-neg-t-11113588_5.wav,bullfrog,0,0.5650838017463684
woodhouses_toad,bullfrog-neg-t-11113588_50.wav,bullfrog,0,0.011885518208146095
woodhouses_toad,bullfrog-neg-t-11113588_500.wav,bullfrog,0,0.012410101480782032
woodhouses_toad,bullfrog-neg-t-11113588_501.wav,bullfrog,0,0.030860261991620064
woodhouses_toad,bullfrog-neg-t-11113588_502.wav,bullfrog,0,0.009882057085633278
woodhouses_toad,bullfrog-neg-t-11113588_503.wav,bullfrog,0,0.009215897880494595
woodhouses_toad,bullfrog-neg-t-11113588_504.wav,bullfrog,0,0.017459500581026077
woodhouses_toad,bullfrog-neg-t-11113588_505.wav,bullfrog,0,0.024802083149552345
woodhouses_toad,bullfrog-neg-t-11113588_506.wav,bullfrog,0,0.014649991877377033
woodhouses_toad,bullfrog-neg-t-11113588_507.wav,bullfrog,0,0.06053163856267929
woodhouses_toad,bullfrog-neg-t-11113588_508.wav,bullfrog,0,0.028223838657140732
woodhouses_toad,bullfrog-neg-t-11113588_509.wav,bullfrog,0,0.015764964744448662
woodhouses_toad,bullfrog-neg-t-11113588_51.wav,bullfrog,0,0.27268075942993164
woodhouses_toad,bullfrog-neg-t-11113588_510.wav,bullfrog,0,0.018219444900751114
woodhouses_toad,bullfrog-neg-t-11113588_511.wav,bullfrog,0,0.023702995851635933
woodhouses_toad,bullfrog-neg-t-11113588_512.wav,bullfrog,0,0.011070364154875278
woodhouses_toad,bullfrog-neg-t-11113588_513.wav,bullfrog,0,0.02496890164911747
woodhouses_toad,bullfrog-neg-t-11113588_514.wav,bullfrog,0,0.02150939777493477
woodhouses_toad,bullfrog-neg-t-11113588_515.wav,bullfrog,0,0.01635758951306343
woodhouses_toad,bullfrog-neg-t-11113588_516.wav,bullfrog,0,0.012825621291995049
woodhouses_toad,bullfrog-neg-t-11113588_517.wav,bullfrog,0,0.02029525861144066
woodhouses_toad,bullfrog-neg-t-11113588_518.wav,bullfrog,0,0.016192933544516563
woodhouses_toad,bullfrog-neg-t-11113588_519.wav,bullfrog,0,0.017662398517131805
woodhouses_toad,bullfrog-neg-t-11113588_52.wav,bullfrog,0,0.05733988434076309
woodhouses_toad,bullfrog-neg-t-11113588_520.wav,bullfrog,0,0.0157322958111763
woodhouses_toad,bullfrog-neg-t-11113588_521.wav,bullfrog,0,0.04210220277309418
woodhouses_toad,bullfrog-neg-t-11113588_522.wav,bullfrog,0,0.012088252231478691
woodhouses_toad,bullfrog-neg-t-11113588_523.wav,bullfrog,0,0.017733581364154816
woodhouses_toad,bullfrog-neg-t-11113588_524.wav,bullfrog,0,0.011129824444651604
woodhouses_toad,bullfrog-neg-t-11113588_525.wav,bullfrog,0,0.0173606276512146
woodhouses_toad,bullfrog-neg-t-11113588_526.wav,bullfrog,0,0.011157220229506493
woodhouses_toad,bullfrog-neg-t-11113588_527.wav,bullfrog,0,0.01224242802709341
woodhouses_toad,bullfrog-neg-t-11113588_528.wav,bullfrog,0,0.023314228281378746
woodhouses_toad,bullfrog-neg-t-11113588_529.wav,bullfrog,0,0.014813439920544624
woodhouses_toad,bullfrog-neg-t-11113588_53.wav,bullfrog,0,0.026552965864539146
woodhouses_toad,bullfrog-neg-t-11113588_530.wav,bullfrog,0,0.02953501045703888
woodhouses_toad,bullfrog-neg-t-11113588_531.wav,bullfrog,0,0.016747867688536644
woodhouses_toad,bullfrog-neg-t-11113588_532.wav,bullfrog,0,0.054680824279785156
woodhouses_toad,bullfrog-neg-t-11113588_533.wav,bullfrog,0,0.020412052050232887
woodhouses_toad,bullfrog-neg-t-11113588_534.wav,bullfrog,0,0.022222954779863358
woodhouses_toad,bullfrog-neg-t-11113588_535.wav,bullfrog,0,0.0730825811624527
woodhouses_toad,bullfrog-neg-t-11113588_536.wav,bullfrog,0,0.04475552588701248
woodhouses_toad,bullfrog-neg-t-11113588_537.wav,bullfrog,0,0.016230128705501556
woodhouses_toad,bullfrog-neg-t-11113588_538.wav,bullfrog,0,0.018050575628876686
woodhouses_toad,bullfrog-neg-t-11113588_539.wav,bullfrog,0,0.013569818809628487
woodhouses_toad,bullfrog-neg-t-11113588_54.wav,bullfrog,0,0.01323936227709055
woodhouses_toad,bullfrog-neg-t-11113588_540.wav,bullfrog,0,0.015490791760385036
woodhouses_toad,bullfrog-neg-t-11113588_541.wav,bullfrog,0,0.017203817144036293
woodhouses_toad,bullfrog-neg-t-11113588_542.wav,bullfrog,0,0.01943744346499443
woodhouses_toad,bullfrog-neg-t-11113588_543.wav,bullfrog,0,0.011544506996870041
woodhouses_toad,bullfrog-neg-t-11113588_544.wav,bullfrog,0,0.022988729178905487
woodhouses_toad,bullfrog-neg-t-11113588_545.wav,bullfrog,0,0.011492342688143253
woodhouses_toad,bullfrog-neg-t-11113588_546.wav,bullfrog,0,0.012204671278595924
woodhouses_toad,bullfrog-neg-t-11113588_547.wav,bullfrog,0,0.01285610906779766
woodhouses_toad,bullfrog-neg-t-11113588_548.wav,bullfrog,0,0.011440983973443508
woodhouses_toad,bullfrog-neg-t-11113588_549.wav,bullfrog,0,0.017465464770793915
woodhouses_toad,bullfrog-neg-t-11113588_55.wav,bullfrog,0,0.009658660739660263
woodhouses_toad,bullfrog-neg-t-11113588_550.wav,bullfrog,0,0.011412338353693485
woodhouses_toad,bullfrog-neg-t-11113588_551.wav,bullfrog,0,0.047950129956007004
woodhouses_toad,bullfrog-neg-t-11113588_552.wav,bullfrog,0,0.014866994693875313
woodhouses_toad,bullfrog-neg-t-11113588_553.wav,bullfrog,0,0.027912553399801254
woodhouses_toad,bullfrog-neg-t-11113588_554.wav,bullfrog,0,0.022624772042036057
woodhouses_toad,bullfrog-neg-t-11113588_555.wav,bullfrog,0,0.013281527906656265
woodhouses_toad,bullfrog-neg-t-11113588_556.wav,bullfrog,0,0.016952333971858025
woodhouses_toad,bullfrog-neg-t-11113588_557.wav,bullfrog,0,0.015588600188493729
woodhouses_toad,bullfrog-neg-t-11113588_558.wav,bullfrog,0,0.014367586933076382
woodhouses_toad,bullfrog-neg-t-11113588_559.wav,bullfrog,0,0.01503240317106247
woodhouses_toad,bullfrog-neg-t-11113588_56.wav,bullfrog,0,0.02123216725885868
woodhouses_toad,bullfrog-neg-t-11113588_560.wav,bullfrog,0,0.05202655494213104
woodhouses_toad,bullfrog-neg-t-11113588_561.wav,bullfrog,0,0.014628641307353973
woodhouses_toad,bullfrog-neg-t-11113588_562.wav,bullfrog,0,0.014868306927382946
woodhouses_toad,bullfrog-neg-t-11113588_563.wav,bullfrog,0,0.009967068210244179
woodhouses_toad,bullfrog-neg-t-11113588_564.wav,bullfrog,0,0.021030249074101448
woodhouses_toad,bullfrog-neg-t-11113588_565.wav,bullfrog,0,0.03407448157668114
woodhouses_toad,bullfrog-neg-t-11113588_566.wav,bullfrog,0,0.013190762139856815
woodhouses_toad,bullfrog-neg-t-11113588_567.wav,bullfrog,0,0.014642491936683655
woodhouses_toad,bullfrog-neg-t-11113588_568.wav,bullfrog,0,0.029275622218847275
woodhouses_toad,bullfrog-neg-t-11113588_569.wav,bullfrog,0,0.02138696424663067
woodhouses_toad,bullfrog-neg-t-11113588_57.wav,bullfrog,0,0.013692549429833889
woodhouses_toad,bullfrog-neg-t-11113588_570.wav,bullfrog,0,0.023870103061199188
woodhouses_toad,bullfrog-neg-t-11113588_571.wav,bullfrog,0,0.017529435455799103
woodhouses_toad,bullfrog-neg-t-11113588_572.wav,bullfrog,0,0.015787281095981598
woodhouses_toad,bullfrog-neg-t-11113588_573.wav,bullfrog,0,0.008646797388792038
woodhouses_toad,bullfrog-neg-t-11113588_574.wav,bullfrog,0,0.01692533679306507
woodhouses_toad,bullfrog-neg-t-11113588_575.wav,bullfrog,0,0.0175593551248312
woodhouses_toad,bullfrog-neg-t-11113588_576.wav,bullfrog,0,0.01441768929362297
woodhouses_toad,bullfrog-neg-t-11113588_577.wav,bullfrog,0,0.035813357681035995
woodhouses_toad,bullfrog-neg-t-11113588_578.wav,bullfrog,0,0.008665935136377811
woodhouses_toad,bullfrog-neg-t-11113588_579.wav,bullfrog,0,0.02498561516404152
woodhouses_toad,bullfrog-neg-t-11113588_58.wav,bullfrog,0,0.026531994342803955
woodhouses_toad,bullfrog-neg-t-11113588_580.wav,bullfrog,0,0.022587016224861145
woodhouses_toad,bullfrog-neg-t-11113588_581.wav,bullfrog,0,0.04919261112809181
woodhouses_toad,bullfrog-neg-t-11113588_582.wav,bullfrog,0,0.014064593240618706
woodhouses_toad,bullfrog-neg-t-11113588_583.wav,bullfrog,0,0.01709393598139286
woodhouses_toad,bullfrog-neg-t-11113588_584.wav,bullfrog,0,0.1331797093153
woodhouses_toad,bullfrog-neg-t-11113588_586.wav,bullfrog,0,0.015203205868601799
woodhouses_toad,bullfrog-neg-t-11113588_587.wav,bullfrog,0,0.9450415968894958
woodhouses_toad,bullfrog-neg-t-11113588_59.wav,bullfrog,0,0.03012140840291977
woodhouses_toad,bullfrog-neg-t-11113588_6.wav,bullfrog,0,0.958150327205658
woodhouses_toad,bullfrog-neg-t-11113588_60.wav,bullfrog,0,0.02169884741306305
woodhouses_toad,bullfrog-neg-t-11113588_61.wav,bullfrog,0,0.014621219597756863
woodhouses_toad,bullfrog-neg-t-11113588_62.wav,bullfrog,0,0.023828862234950066
woodhouses_toad,bullfrog-neg-t-11113588_63.wav,bullfrog,0,0.013013848103582859
woodhouses_toad,bullfrog-neg-t-11113588_64.wav,bullfrog,0,0.01612091064453125
woodhouses_toad,bullfrog-neg-t-11113588_65.wav,bullfrog,0,0.025532271713018417
woodhouses_toad,bullfrog-neg-t-11113588_66.wav,bullfrog,0,0.04799898341298103
woodhouses_toad,bullfrog-neg-t-11113588_67.wav,bullfrog,0,0.014651382341980934
woodhouses_toad,bullfrog-neg-t-11113588_68.wav,bullfrog,0,0.013218007050454617
woodhouses_toad,bullfrog-neg-t-11113588_69.wav,bullfrog,0,0.05905476585030556
woodhouses_toad,bullfrog-neg-t-11113588_7.wav,bullfrog,0,0.3831322193145752
woodhouses_toad,bullfrog-neg-t-11113588_70.wav,bullfrog,0,0.01901543140411377
woodhouses_toad,bullfrog-neg-t-11113588_71.wav,bullfrog,0,0.020553065463900566
woodhouses_toad,bullfrog-neg-t-11113588_72.wav,bullfrog,0,0.024626411497592926
woodhouses_toad,bullfrog-neg-t-11113588_73.wav,bullfrog,0,0.014717054553329945
woodhouses_toad,bullfrog-neg-t-11113588_74.wav,bullfrog,0,0.016319386661052704
woodhouses_toad,bullfrog-neg-t-11113588_75.wav,bullfrog,0,0.015564288944005966
woodhouses_toad,bullfrog-neg-t-11113588_753.wav,bullfrog,0,0.7288531064987183
woodhouses_toad,bullfrog-neg-t-11113588_754.wav,bullfrog,0,0.11188330501317978
