file,present
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_221.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_24.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_268.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_28.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_554.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_56.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_183.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_135.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_334.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_566.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_377.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_319.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_359.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_58.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_296.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_307.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_182.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_469.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_139.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_441.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_330.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_512.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_346.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_43.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/neg/engine-neg-engine_13.wav,False
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_151.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_400.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_402.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_342.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_254.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_492.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_412.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_303.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_396.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_399.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_636.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_420.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_577.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_540.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_561.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_581.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_127.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_634.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_585.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_52.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_158.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_448.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_478.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_410.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_613.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_176.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_86.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_353.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_398.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_513.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_169.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_380.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_414.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_407.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_126.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_479.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_348.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_112.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_576.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_293.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_320.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_95.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_474.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_401.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_618.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_573.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_487.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_574.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_473.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_444.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_635.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_564.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_439.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_633.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_357.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_376.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_548.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_630.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_284.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_159.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_409.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_362.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_629.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_549.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_113.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_395.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_560.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_397.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_341.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_394.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_442.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_327.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_625.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_87.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_356.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_73.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_340.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_631.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_117.wav,True
/Users/amy/Desktop/new_soundhub/audio/engine/data/pos/engine-pos-engine_286.wav,True
